"geneSet","description","NES","FDR","Function","Datatype"
"R-HSA-8876725","Protein methylation",-1.05165892222259,0.691669725735018,"Reactome","STG_CTCDT"
"R-HSA-212676","Dopamine Neurotransmitter Release Cycle",-1.04963901575049,0.694348450518565,"Reactome","STG_CTCDT"
"R-HSA-1566948","Elastic fibre formation",1.15699957449965,0.697643520663875,"Reactome","STG_CTCDT"
"R-HSA-5696395","Formation of Incision Complex in GG-NER",-1.04639838780852,0.697728734136985,"Reactome","STG_CTCDT"
"R-HSA-909733","Interferon alpha/beta signaling",-1.04721688868211,0.69805421170369,"Reactome","STG_CTCDT"
"R-HSA-9735869","SARS-CoV-1 modulates host translation machinery",-1.04511841080809,0.699698365728439,"Reactome","STG_CTCDT"
"R-HSA-202427","Phosphorylation of CD3 and TCR zeta chains",1.13909895532841,0.70431233843339,"Reactome","STG_CTCDT"
"R-HSA-111957","Cam-PDE 1 activation",1.13423414993774,0.707539803270408,"Reactome","STG_CTCDT"
"R-HSA-442742","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling",1.13971317621837,0.709184917787849,"Reactome","STG_CTCDT"
"R-HSA-982772","Growth hormone receptor signaling",-1.03668000172691,0.711703232338627,"Reactome","STG_CTCDT"
"R-HSA-1445148","Translocation of SLC2A4 (GLUT4) to the plasma membrane",-1.03335502024319,0.713204821816804,"Reactome","STG_CTCDT"
"R-HSA-113418","Formation of the Early Elongation Complex",-1.0268404094822,0.719531845043674,"Reactome","STG_CTCDT"
"R-HSA-167158","Formation of the HIV-1 Early Elongation Complex",-1.0268404094822,0.719531845043674,"Reactome","STG_CTCDT"
"R-HSA-72695","Formation of the ternary complex, and subsequently, the 43S complex",-1.02935485948091,0.720224230208481,"Reactome","STG_CTCDT"
"R-HSA-3000170","Syndecan interactions",-1.02723013442801,0.720870096714935,"Reactome","STG_CTCDT"
"R-HSA-5576892","Phase 0 - rapid depolarisation",1.12717986020753,0.721701129540514,"Reactome","STG_CTCDT"
"R-HSA-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs",1.12300724445032,0.727488488658721,"Reactome","STG_CTCDT"
"R-HSA-392499","Metabolism of proteins",-1.01858227209688,0.731158537663558,"Reactome","STG_CTCDT"
"R-HSA-3000178","ECM proteoglycans",-1.01309607556961,0.733155382014299,"Reactome","STG_CTCDT"
"R-HSA-350054","Notch-HLH transcription pathway",1.11894816932614,0.735018433446093,"Reactome","STG_CTCDT"
"R-HSA-1643685","Disease",-1.014773901196,0.735928893755507,"Reactome","STG_CTCDT"
"R-HSA-5083632","Defective C1GALT1C1 causes TNPS",-1.00737014137723,0.742108750768076,"Reactome","STG_CTCDT"
"R-HSA-166663","Initial triggering of complement",1.0850826509906,0.745408487768937,"Reactome","STG_CTCDT"
"R-HSA-917937","Iron uptake and transport",-1.00507744199738,0.746860132095179,"Reactome","STG_CTCDT"
"R-HSA-111885","Opioid Signalling",1.08080504455723,0.74755591859544,"Reactome","STG_CTCDT"
"R-HSA-112043","PLC beta mediated events",1.10119355341018,0.748455432865269,"Reactome","STG_CTCDT"
"R-HSA-9833482","PKR-mediated signaling",-1.00310502795754,0.749572019123457,"Reactome","STG_CTCDT"
"R-HSA-1168372","Downstream signaling events of B Cell Receptor (BCR)",-1.00209005518112,0.74995591450102,"Reactome","STG_CTCDT"
"R-HSA-112315","Transmission across Chemical Synapses",1.09166842744009,0.750867048694416,"Reactome","STG_CTCDT"
"R-HSA-114604","GPVI-mediated activation cascade",-0.998269429134656,0.755122079210651,"Reactome","STG_CTCDT"
"R-HSA-112040","G-protein mediated events",1.06932516927637,0.755399789931572,"Reactome","STG_CTCDT"
"R-HSA-159854","Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",1.06865637555231,0.755424782905426,"Reactome","STG_CTCDT"
"R-HSA-181430","Norepinephrine Neurotransmitter Release Cycle",-0.997577655999549,0.755750224461987,"Reactome","STG_CTCDT"
"R-HSA-3371497","HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand",1.0955885147881,0.756570138139329,"Reactome","STG_CTCDT"
"R-HSA-8963898","Plasma lipoprotein assembly",1.06265528453597,0.760740796365823,"Reactome","STG_CTCDT"
"R-HSA-174824","Plasma lipoprotein assembly, remodeling, and clearance",-0.993258204538727,0.763493694213063,"Reactome","STG_CTCDT"
"R-HSA-4608870","Asymmetric localization of PCP proteins",-0.991418933440449,0.763546636601469,"Reactome","STG_CTCDT"
"R-HSA-389948","PD-1 signaling",1.05821642381278,0.767693828672986,"Reactome","STG_CTCDT"
"R-HSA-1474151","Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation",1.05621654978018,0.769320451944487,"Reactome","STG_CTCDT"
"R-HSA-140875","Common Pathway of Fibrin Clot Formation",1.0393481342286,0.770766393209018,"Reactome","STG_CTCDT"
"R-HSA-168643","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",1.03502884134784,0.772126919214082,"Reactome","STG_CTCDT"
"R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission",1.05226592735054,0.773002103893264,"Reactome","STG_CTCDT"
"R-HSA-450531","Regulation of mRNA stability by proteins that bind AU-rich elements",-0.984931737660747,0.773100969406289,"Reactome","STG_CTCDT"
"R-HSA-4411364","Binding of TCF/LEF:CTNNB1 to target gene promoters",1.04416306615259,0.773531440044857,"Reactome","STG_CTCDT"
"R-HSA-162599","Late Phase of HIV Life Cycle",-0.979338560273122,0.773633975312503,"Reactome","STG_CTCDT"
"R-HSA-877300","Interferon gamma signaling",1.04924136472259,0.77407159641761,"Reactome","STG_CTCDT"
"R-HSA-418359","Reduction of cytosolic Ca++ levels",1.03944702926309,0.774127329369346,"Reactome","STG_CTCDT"
"R-HSA-450408","AUF1 (hnRNP D0) binds and destabilizes mRNA",1.04459975168549,0.774168657660653,"Reactome","STG_CTCDT"
"R-HSA-399719","Trafficking of AMPA receptors",1.05036109266071,0.774566084904834,"Reactome","STG_CTCDT"
"R-HSA-399721","Glutamate binding, activation of AMPA receptors and synaptic plasticity",1.05036109266071,0.774566084904834,"Reactome","STG_CTCDT"
"R-HSA-3000480","Scavenging by Class A Receptors",1.0449988758045,0.774923120056261,"Reactome","STG_CTCDT"
"R-HSA-381771","Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",-0.970466794051491,0.790618735604757,"Reactome","STG_CTCDT"
"R-HSA-400508","Incretin synthesis, secretion, and inactivation",-0.970466794051491,0.790618735604757,"Reactome","STG_CTCDT"
"R-HSA-2214320","Anchoring fibril formation",1.01959810064307,0.794304356942444,"Reactome","STG_CTCDT"
"R-HSA-6814122","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding",-0.962433679214098,0.798418788093889,"Reactome","STG_CTCDT"
"R-HSA-913531","Interferon Signaling",-0.955601602472439,0.801996079835281,"Reactome","STG_CTCDT"
"R-HSA-8951664","Neddylation",-0.956432684014599,0.802274543809081,"Reactome","STG_CTCDT"
"R-HSA-73884","Base Excision Repair",1.00608922923869,0.807359857866405,"Reactome","STG_CTCDT"
"R-HSA-112308","Presynaptic depolarization and calcium channel opening",1.01070169944543,0.808468203949275,"Reactome","STG_CTCDT"
"R-HSA-450341","Activation of the AP-1 family of transcription factors",1.00786842990319,0.809397251933872,"Reactome","STG_CTCDT"
"R-HSA-202430","Translocation of ZAP-70 to Immunological synapse",1.00633796692949,0.810239300648515,"Reactome","STG_CTCDT"
"R-HSA-438064","Post NMDA receptor activation events",-0.951222741785853,0.810666674915839,"Reactome","STG_CTCDT"
"R-HSA-442982","Ras activation upon Ca2+ influx through NMDA receptor",1.0067013547159,0.810953654793933,"Reactome","STG_CTCDT"
"R-HSA-111932","CaMK IV-mediated phosphorylation of CREB",1.00405634677537,0.811355345973054,"Reactome","STG_CTCDT"
"R-HSA-191273","Cholesterol biosynthesis",1.00149791456634,0.815110897039146,"Reactome","STG_CTCDT"
"R-HSA-445095","Interaction between L1 and Ankyrins",0.997505395070707,0.819276501710101,"Reactome","STG_CTCDT"
"R-HSA-9013694","Signaling by NOTCH4",-0.945902179993976,0.819392666463819,"Reactome","STG_CTCDT"
"R-HSA-211935","Fatty acids",-0.939196912317109,0.822445103068019,"Reactome","STG_CTCDT"
"R-HSA-2408508","Metabolism of ingested SeMet, Sec, MeSec into H2Se",-0.937111929509156,0.824237738073941,"Reactome","STG_CTCDT"
"R-HSA-5663205","Infectious disease",-0.940766821955201,0.824334039652784,"Reactome","STG_CTCDT"
"R-HSA-442755","Activation of NMDA receptors and postsynaptic events",-0.939260384671172,0.824527359941516,"Reactome","STG_CTCDT"
"R-HSA-70263","Gluconeogenesis",-0.934819773073653,0.826445265550013,"Reactome","STG_CTCDT"
"R-HSA-8949664","Processing of SMDT1",-0.929312347746267,0.834325891011839,"Reactome","STG_CTCDT"
"R-HSA-140877","Formation of Fibrin Clot (Clotting Cascade)",0.988345237826544,0.83620385093171,"Reactome","STG_CTCDT"
"R-HSA-9824446","Viral Infection Pathways",-0.926153653601251,0.838653230225104,"Reactome","STG_CTCDT"
"R-HSA-9675108","Nervous system development",-0.922945509462374,0.840797019814897,"Reactome","STG_CTCDT"
"R-HSA-5689877","Josephin domain DUBs",-0.916041380277131,0.850596338460328,"Reactome","STG_CTCDT"
"R-HSA-75158","TRAIL  signaling",0.978805849603053,0.852126620783159,"Reactome","STG_CTCDT"
"R-HSA-606279","Deposition of new CENPA-containing nucleosomes at the centromere",0.968935273256697,0.85508933499725,"Reactome","STG_CTCDT"
"R-HSA-774815","Nucleosome assembly",0.968935273256697,0.85508933499725,"Reactome","STG_CTCDT"
"R-HSA-112310","Neurotransmitter release cycle",0.974462413324219,0.857122105949336,"Reactome","STG_CTCDT"
"R-HSA-166658","Complement cascade",-0.90504405779822,0.861108536346844,"Reactome","STG_CTCDT"
"R-HSA-9705683","SARS-CoV-2-host interactions",-0.903371732661778,0.862686236968142,"Reactome","STG_CTCDT"
"R-HSA-5687128","MAPK6/MAPK4 signaling",-0.896546103327665,0.867314716767515,"Reactome","STG_CTCDT"
"R-HSA-5610787","Hedgehog 'off' state",-0.895390378176712,0.868987035551459,"Reactome","STG_CTCDT"
"R-HSA-75892","Platelet Adhesion to exposed collagen",0.953801561409414,0.879636013141966,"Reactome","STG_CTCDT"
"R-HSA-2243919","Crosslinking of collagen fibrils",0.949486081898546,0.882901584285971,"Reactome","STG_CTCDT"
"R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane",0.948001150023009,0.883541414514819,"Reactome","STG_CTCDT"
"R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade",0.948001150023009,0.883541414514819,"Reactome","STG_CTCDT"
"R-HSA-9006936","Signaling by TGFB family members",-0.881920831073483,0.886066744354684,"Reactome","STG_CTCDT"
"R-HSA-69306","DNA Replication",-0.880779836869767,0.88631913908449,"Reactome","STG_CTCDT"
"R-HSA-917729","Endosomal Sorting Complex Required For Transport (ESCRT)",-0.867032678164613,0.899190823901621,"Reactome","STG_CTCDT"
"R-HSA-5689603","UCH proteinases",-0.868594585697891,0.900280955834694,"Reactome","STG_CTCDT"
"R-HSA-9692914","SARS-CoV-1-host interactions",-0.864847804259135,0.900495862165813,"Reactome","STG_CTCDT"
"R-HSA-8941855","RUNX3 regulates CDKN1A transcription",-0.857614763408637,0.904444403562954,"Reactome","STG_CTCDT"
"R-HSA-5627123","RHO GTPases activate PAKs",-0.859651175608606,0.904529912749071,"Reactome","STG_CTCDT"
"R-HSA-3560783","Defective B4GALT7 causes EDS, progeroid type",-0.858168181173214,0.905426085207126,"Reactome","STG_CTCDT"
"R-HSA-422475","Axon guidance",-0.851267676646834,0.910008785349298,"Reactome","STG_CTCDT"
"R-HSA-5696399","Global Genome Nucleotide Excision Repair (GG-NER)",-0.847454378708591,0.912243587047449,"Reactome","STG_CTCDT"
"R-HSA-438066","Unblocking of NMDA receptors, glutamate binding and activation",0.930586635038385,0.913695592767627,"Reactome","STG_CTCDT"
"R-HSA-195253","Degradation of beta-catenin by the destruction complex",-0.844521562559658,0.913854669374455,"Reactome","STG_CTCDT"
"R-HSA-9716542","Signaling by Rho GTPases, Miro GTPases and RHOBTB3",-0.845172244834636,0.914736600924035,"Reactome","STG_CTCDT"
"R-HSA-442729","CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde",0.928763766494095,0.915155528688636,"Reactome","STG_CTCDT"
"R-HSA-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription",0.921524468182386,0.92396581424212,"Reactome","STG_CTCDT"
"R-HSA-8874081","MET activates PTK2 signaling",0.914277793504723,0.925812799122377,"Reactome","STG_CTCDT"
"R-HSA-9694516","SARS-CoV-2 Infection",-0.831553508029185,0.931331846174925,"Reactome","STG_CTCDT"
"R-HSA-8875878","MET promotes cell motility",0.904772420772452,0.940393973898078,"Reactome","STG_CTCDT"
"R-HSA-8875360","InlB-mediated entry of Listeria monocytogenes into host cell",-0.819320219361433,0.943403159621041,"Reactome","STG_CTCDT"
"R-HSA-8951430","RUNX3 regulates WNT signaling",0.887447241341242,0.946378705776956,"Reactome","STG_CTCDT"
"R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade",0.882328384782714,0.948689395147728,"Reactome","STG_CTCDT"
"R-HSA-9620244","Long-term potentiation",0.89063624537066,0.948819338095002,"Reactome","STG_CTCDT"
"R-HSA-422085","Synthesis, secretion, and deacylation of Ghrelin",-0.811439202318399,0.950974045620248,"Reactome","STG_CTCDT"
"R-HSA-5619084","ABC transporter disorders",-0.806450682202471,0.954293464853064,"Reactome","STG_CTCDT"
"R-HSA-977068","Termination of O-glycan biosynthesis",0.868516229409872,0.968493053228776,"Reactome","STG_CTCDT"
"R-HSA-1592230","Mitochondrial biogenesis",-0.783303407342286,0.975484045506736,"Reactome","STG_CTCDT"
"R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade",0.858773144873454,0.975758325565642,"Reactome","STG_CTCDT"
"R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade",0.858773144873454,0.975758325565642,"Reactome","STG_CTCDT"
"R-HSA-8951671","RUNX3 regulates YAP1-mediated transcription",0.856125237381076,0.976713407953203,"Reactome","STG_CTCDT"
"R-HSA-3560782","Diseases associated with glycosaminoglycan metabolism",-0.777286989389234,0.981433554801391,"Reactome","STG_CTCDT"
"R-HSA-8876384","Listeria monocytogenes entry into host cells",-0.755021850182533,0.993320889355054,"Reactome","STG_CTCDT"
"R-HSA-983168","Antigen processing: Ubiquitination & Proteasome degradation",-0.743972492886225,0.99869623877219,"Reactome","STG_CTCDT"
"R-HSA-5140745","WNT5A-dependent internalization of FZD2, FZD5 and ROR2",0.798882492522324,0.998874654678159,"Reactome","STG_CTCDT"
"R-HSA-879415","Advanced glycosylation endproduct receptor signaling",0.809741364936298,0.999259388555103,"Reactome","STG_CTCDT"
"R-HSA-9617324","Negative regulation of NMDA receptor-mediated neuronal transmission",0.807655397066442,0.999943911363901,"Reactome","STG_CTCDT"
"R-HSA-5083625","Defective GALNT3 causes HFTC",0.814151851178491,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-210500","Glutamate Neurotransmitter Release Cycle",0.819984254944826,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-2032785","YAP1- and WWTR1 (TAZ)-stimulated gene expression",0.776136610159354,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer",0.81142949864056,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-451306","Ionotropic activity of kainate receptors",0.742545474603125,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-451308","Activation of Ca-permeable Kainate Receptor",0.742545474603125,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-9796292","Formation of axial mesoderm",-0.731134181617122,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-5633008","TP53 Regulates Transcription of Cell Death Genes",0.783535374497487,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-157579","Telomere Maintenance",0.828129358156302,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-9619229","Activation of RAC1 downstream of NMDARs",0.695965120823759,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-6794361","Neurexins and neuroligins",0.786597765402156,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-68867","Assembly of the pre-replicative complex",0.815559662764002,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-69002","DNA Replication Pre-Initiation",0.822034919126117,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-936964","Activation of IRF3, IRF7 mediated by TBK1, IKBKE",-0.678029527385041,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-9637690","Response of Mtb to phagocytosis",-0.674071903585559,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-69473","G2/M DNA damage checkpoint",0.773367811795289,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-5696394","DNA Damage Recognition in GG-NER",-0.705380765335121,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-9022535","Loss of phosphorylation of MECP2 at T308",-0.59768452072704,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-177504","Retrograde neurotrophin signalling",0.624828848797276,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-416993","Trafficking of GluR2-containing AMPA receptors",0.653849708427175,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-162588","Budding and maturation of HIV virion",-0.648241647306827,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-8866654","E3 ubiquitin ligases ubiquitinate target proteins",-0.712537145692049,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-8852135","Protein ubiquitination",-0.726529661903019,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-6794362","Protein-protein interactions at synapses",0.726197697535106,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-202424","Downstream TCR signaling",-0.728631790410549,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-170834","Signaling by TGF-beta Receptor Complex",0.728398016427058,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-8866427","VLDLR internalisation and degradation",-0.558902242302299,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-77387","Insulin receptor recycling",-0.591771046377738,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-9678108","SARS-CoV-1 Infection",-0.741634768846339,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-174495","Synthesis And Processing Of GAG, GAGPOL Polyproteins",-0.527371808325097,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-8849932","Synaptic adhesion-like molecules",-0.560641525687324,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-9639288","Amino acids regulate mTORC1",-0.643657830356287,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-5620922","BBSome-mediated cargo-targeting to cilium",-0.532892874841172,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-5628897","TP53 Regulates Metabolic Genes",-0.670307535187146,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-5682910","LGI-ADAM interactions",-0.524457197640451,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-5099900","WNT5A-dependent internalization of FZD4",-0.505390920107121,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-888590","GABA synthesis, release, reuptake and degradation",-0.569811511437695,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-2980767","Activation of NIMA Kinases NEK9, NEK6, NEK7",-0.500000374305289,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-432720","Lysosome Vesicle Biogenesis",0.540424993118604,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-425397","Transport of vitamins, nucleosides, and related molecules",0.58198299842232,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-8866652","Synthesis of active ubiquitin: roles of E1 and E2 enzymes",-0.582196912067137,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-917977","Transferrin endocytosis and recycling",-0.492080142511999,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-180024","DARPP-32 events",-0.526809303989126,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-432722","Golgi Associated Vesicle Biogenesis",-0.527519461315797,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-5689880","Ub-specific processing proteases",0.68126177955003,0.999999999999999,"Reactome","STG_CTCDT"
"R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",2.32754323864412,0,"Reactome","STG_noCTC"
"R-HSA-1474244","Extracellular matrix organization",2.26166789361195,0,"Reactome","STG_noCTC"
"R-HSA-1566948","Elastic fibre formation",2.17827246014562,0,"Reactome","STG_noCTC"
"R-HSA-216083","Integrin cell surface interactions",2.1736239128841,0,"Reactome","STG_noCTC"
"R-HSA-9609523","Insertion of tail-anchored proteins into the endoplasmic reticulum membrane",-2.37933575670195,0,"Reactome","STG_noCTC"
"R-HSA-438066","Unblocking of NMDA receptors",-0.6694817433281,0,"Reactome","STG_noCTC"
"R-HSA-1268020","Mitochondrial protein import",-2.38856973990618,0,"Reactome","STG_noCTC"
"R-HSA-438064","Post NMDA receptor activation events",-2.39763662185571,0,"Reactome","STG_noCTC"
"R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission",-2.44914600300049,0,"Reactome","STG_noCTC"
"R-HSA-5576892","Phase 0 - rapid depolarisation",-2.46389322515609,0,"Reactome","STG_noCTC"
"R-HSA-112316","Neuronal System",-2.46597159566155,0,"Reactome","STG_noCTC"
"R-HSA-163210","Formation of ATP by chemiosmotic coupling",-2.47210468939054,0,"Reactome","STG_noCTC"
"R-HSA-212676","Dopamine Neurotransmitter Release Cycle",-2.48297131659912,0,"Reactome","STG_noCTC"
"R-HSA-112315","Transmission across Chemical Synapses",-2.54707746575974,0,"Reactome","STG_noCTC"
"R-HSA-6799198","Complex I biogenesis",-2.55052309934,0,"Reactome","STG_noCTC"
"R-HSA-8949613","Cristae formation",-2.57128120244622,0,"Reactome","STG_noCTC"
"R-HSA-442755","Activation of NMDA receptors and postsynaptic events",-2.58334489446656,0,"Reactome","STG_noCTC"
"R-HSA-5368286","Mitochondrial translation initiation",-2.62565481082152,0,"Reactome","STG_noCTC"
"R-HSA-5368287","Mitochondrial translation",-2.63920235226799,0,"Reactome","STG_noCTC"
"R-HSA-5389840","Mitochondrial translation elongation",-2.65725431831646,0,"Reactome","STG_noCTC"
"R-HSA-5419276","Mitochondrial translation termination",-2.66336696609408,0,"Reactome","STG_noCTC"
"R-HSA-72766","Translation",-2.75455136753615,0,"Reactome","STG_noCTC"
"R-HSA-163200","Respiratory electron transport",NA,-2.8258696815123,"Reactome","STG_noCTC"
"R-HSA-1428517","The citric acid (TCA) cycle and respiratory electron transport",-2.83860501703802,0,"Reactome","STG_noCTC"
"R-HSA-611105","Respiratory electron transport",-2.9489035844165,0,"Reactome","STG_noCTC"
"R-HSA-264642","Acetylcholine Neurotransmitter Release Cycle",-2.25586434442121,6.45199984733296e-05,"Reactome","STG_noCTC"
"R-HSA-75815","Ubiquitin-dependent degradation of Cyclin D",-2.25950377761183,6.68242841330914e-05,"Reactome","STG_noCTC"
"R-HSA-5658442","Regulation of RAS by GAPs",-2.26166432417636,6.92992576195022e-05,"Reactome","STG_noCTC"
"R-HSA-8868773","rRNA processing in the nucleus and cytosol",-2.26176733056963,7.19646136817907e-05,"Reactome","STG_noCTC"
"R-HSA-9617324","Negative regulation of NMDA receptor-mediated neuronal transmission",-2.26593511637746,7.48431982290624e-05,"Reactome","STG_noCTC"
"R-HSA-4641258","Degradation of DVL",-2.26734164603787,7.796166482194e-05,"Reactome","STG_noCTC"
"R-HSA-181429","Serotonin Neurotransmitter Release Cycle",-2.29330704250602,8.13513024228939e-05,"Reactome","STG_noCTC"
"R-HSA-9620244","Long-term potentiation",-2.32203522683237,8.50490888966618e-05,"Reactome","STG_noCTC"
"R-HSA-3000178","ECM proteoglycans",2.13458717169931,0.000145352041266202,"Reactome","STG_noCTC"
"R-HSA-5362768","Hh mutants are degraded by ERAD",-2.23652223876207,0.000175413745849365,"Reactome","STG_noCTC"
"R-HSA-9762114","GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2",-2.23675173731841,0.00018107225377999,"Reactome","STG_noCTC"
"R-HSA-379716","Cytosolic tRNA aminoacylation",-2.25072902860101,0.000187107995572656,"Reactome","STG_noCTC"
"R-HSA-8986944","Transcriptional Regulation by MECP2",-2.22160751184893,0.000303418371198901,"Reactome","STG_noCTC"
"R-HSA-416993","Trafficking of GluR2-containing AMPA receptors",-2.22175574495059,0.00031184665928776,"Reactome","STG_noCTC"
"R-HSA-169911","Regulation of Apoptosis",-2.22263652250474,0.000320756563838839,"Reactome","STG_noCTC"
"R-HSA-5387390","Hh mutants abrogate ligand secretion",-2.22681317038342,0.000330190580422334,"Reactome","STG_noCTC"
"R-HSA-442982","Ras activation upon Ca2+ influx through NMDA receptor",-2.22968377649806,0.000340196355586647,"Reactome","STG_noCTC"
"R-HSA-180585","Vif-mediated degradation of APOBEC3G",-2.21129066797827,0.000374215991145312,"Reactome","STG_noCTC"
"R-HSA-399719","Trafficking of AMPA receptors",-2.21308958539176,0.00038381127296955,"Reactome","STG_noCTC"
"R-HSA-399721","Glutamate binding",-0.603067857473446,0,"Reactome","STG_noCTC"
"R-HSA-71403","Citric acid cycle (TCA cycle)",-2.19509260025283,0.00041072486833022,"Reactome","STG_noCTC"
"R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures",2.09399945494652,0.000484506804220674,"Reactome","STG_noCTC"
"R-HSA-2129379","Molecules associated with elastic fibres",2.07198716880998,0.00051911443309358,"Reactome","STG_noCTC"
"R-HSA-180534","Vpu mediated degradation of CD4",-2.18501231278109,0.000595343622276632,"Reactome","STG_noCTC"
"R-HSA-72312","rRNA processing",-2.1854202767957,0.000609188822794694,"Reactome","STG_noCTC"
"R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol",-2.18454687377575,0.00062369331857552,"Reactome","STG_noCTC"
"R-HSA-350562","Regulation of ornithine decarboxylase (ODC)",-2.18695304320441,0.00062369331857552,"Reactome","STG_noCTC"
"R-HSA-180024","DARPP-32 events",-2.17932172308434,0.000676773601007479,"Reactome","STG_noCTC"
"R-HSA-211733","Regulation of activated PAK-2p34 by proteasome mediated degradation",-2.18036434304069,0.000691486070594598,"Reactome","STG_noCTC"
"R-HSA-174113","SCF-beta-TrCP mediated degradation of Emi1",-2.1768944539047,0.000701654983397459,"Reactome","STG_noCTC"
"R-HSA-174154","APC/C:Cdc20 mediated degradation of Securin",-2.17385529713211,0.000725520799159278,"Reactome","STG_noCTC"
"R-HSA-6811436","COPI-independent Golgi-to-ER retrograde traffic",-2.16540236812938,0.000770444687652113,"Reactome","STG_noCTC"
"R-HSA-5678895","Defective CFTR causes cystic fibrosis",-2.1664512132037,0.000785853581405155,"Reactome","STG_noCTC"
"R-HSA-379724","tRNA Aminoacylation",-2.16054182166666,0.000863575364181489,"Reactome","STG_noCTC"
"R-HSA-1474290","Collagen formation",2.04788782199461,0.000969013608441349,"Reactome","STG_noCTC"
"R-HSA-9609736","Assembly and cell surface presentation of NMDA receptors",-2.15495878147167,0.00102379846634095,"Reactome","STG_noCTC"
"R-HSA-5628897","TP53 Regulates Metabolic Genes",-2.15305286069804,0.00103948886429253,"Reactome","STG_noCTC"
"R-HSA-1474228","Degradation of the extracellular matrix",2.0509826426452,0.00109014030949652,"Reactome","STG_noCTC"
"R-HSA-2453902","The canonical retinoid cycle in rods (twilight vision)",2.02781400109443,0.00130816837139582,"Reactome","STG_noCTC"
